title:Cortex_data, start timestamp:1586024893.723758, stop timestamp:1586025073.725302, headset type:INSIGHT, headset serial:5A687D62, headset firmware:925, subject name:hsestudent, channels:31, sampling rate:0.1, samples:357       , version:2.0
Timestamp,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max
1586025029.532656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025030.036852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025030.540746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025031.045242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025031.550036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025032.054230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025032.558424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025033.062818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025033.567311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025034.071504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025034.575596,1,0.590099,0.852127,-0.226409,1.693004,1,0.513117,5.264360,-0.243363,9.615751,0.380844,1,0.391136,-0.148844,-0.343552,0.104177,1,0.500248,0.387699,-0.497931,1.097786,1,0.537448,19.059577,-27.438458,57.423826,1,0.480426,0.531499,0.448056,0.627608
1586025035.079687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025035.584178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025036.088667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025036.592859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025037.097151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025037.601642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025038.105932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025038.610422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025039.114111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025039.618902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025040.123391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025040.627780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025041.131429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025041.632271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025042.133112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025042.634052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025043.134893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025043.635734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025044.136676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025044.637518,0,0.212911,0.347071,-0.108499,0.885065,0,0.242526,2.071868,-0.063988,5.067856,0.222779,0,0.207851,-0.082613,-0.178163,0.051839,0,0.260894,0.108026,-0.252913,0.578229,0,0.306543,13.971587,-13.792240,29.704011,0,0.161279,0.271565,0.236391,0.330422
1586025045.138463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025045.639305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025046.140149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025046.641092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025047.141936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025047.643479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025048.146323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025048.650365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025049.154307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025049.658348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025050.162892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025050.667537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025051.171880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025051.675824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025052.179766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025052.684712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025053.189256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025053.692902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025054.197448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025054.702195,1,0.402422,0.618639,-0.159029,1.397800,1,0.221677,2.329931,-0.053960,8.000516,0.336240,1,0.342170,-0.124974,-0.282037,0.079938,1,0.332506,0.088918,-0.393003,0.916231,1,0.515991,20.449147,-21.547452,47.552722,1,0.296320,0.437005,0.379480,0.527527
1586025055.206541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025055.710788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025056.214936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025056.719384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025057.223631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025057.727878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025058.232426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025058.736775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025059.241023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025059.744971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025060.249820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025060.754269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025061.258417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025061.762767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025062.267217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025062.771667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025063.275917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025063.780067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025064.284318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025064.789368,1,0.341811,0.527913,-0.154627,1.462818,1,0.356387,4.021457,-0.004005,8.360649,0.335110,1,0.291200,-0.158805,-0.296820,0.081038,1,0.183828,-0.052976,-0.429931,0.968092,1,0.539781,22.182111,-21.854432,50.049336,1,0.227966,0.448725,0.404587,0.558100
1586025065.293520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025065.797371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025066.301421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025066.806072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025067.310523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025067.814875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025068.319127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025068.823780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025069.328332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025069.832185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025070.336839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025070.841594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025071.346250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025071.850206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025072.354060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025072.858613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586025073.362968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
